Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
36777,67327,Male,Loyal Customer,24,Personal Travel,Eco Plus,985,3,4,2,4,5,2,3,5,5,3,5,3,5,5,0,0.0,neutral or dissatisfied
70012,45859,Female,Loyal Customer,49,Personal Travel,Eco Plus,411,4,5,4,1,3,5,5,4,4,4,4,5,4,3,56,41.0,neutral or dissatisfied
69858,19959,Female,Loyal Customer,44,Personal Travel,Eco Plus,315,5,5,5,4,2,2,4,5,5,5,5,5,5,2,0,0.0,satisfied
35760,99008,Female,disloyal Customer,27,Business travel,Eco Plus,479,2,2,2,4,3,2,3,3,3,5,3,4,3,3,11,6.0,neutral or dissatisfied
90241,8438,Female,disloyal Customer,21,Business travel,Eco Plus,862,3,1,3,4,5,3,5,5,2,2,3,2,3,5,10,2.0,neutral or dissatisfied
14536,122406,Male,Loyal Customer,14,Personal Travel,Eco Plus,529,1,4,1,3,1,1,1,1,3,4,5,4,5,1,12,3.0,neutral or dissatisfied
73782,109258,Female,Loyal Customer,30,Business travel,Eco Plus,793,3,1,4,1,3,3,3,3,2,2,3,3,4,3,90,76.0,neutral or dissatisfied
39479,25280,Female,Loyal Customer,27,Business travel,Eco Plus,425,0,0,0,4,3,0,3,3,3,5,1,4,2,3,0,0.0,satisfied
84542,26767,Female,Loyal Customer,42,Business travel,Eco Plus,859,5,3,3,3,4,2,3,4,4,5,4,3,4,2,16,55.0,satisfied
29626,128559,Female,Loyal Customer,35,Business travel,Eco Plus,325,5,4,4,4,5,5,5,5,5,2,5,1,2,5,0,0.0,satisfied
101266,51816,Female,Loyal Customer,61,Business travel,Eco Plus,370,5,5,5,5,4,4,5,5,5,5,5,1,5,5,0,0.0,satisfied
65296,125436,Female,Loyal Customer,51,Business travel,Eco Plus,735,1,1,1,1,4,3,4,1,1,1,1,2,1,2,0,0.0,neutral or dissatisfied
16702,33258,Male,Loyal Customer,46,Personal Travel,Eco Plus,102,0,4,0,3,1,0,1,1,4,1,4,3,4,1,2,4.0,satisfied
27888,98095,Male,disloyal Customer,17,Business travel,Eco Plus,928,3,2,3,4,2,3,2,2,4,5,3,3,3,2,7,14.0,neutral or dissatisfied
8660,65293,Female,Loyal Customer,60,Personal Travel,Eco Plus,247,1,4,0,1,4,5,4,2,2,0,2,3,2,5,40,42.0,neutral or dissatisfied
94310,63976,Female,Loyal Customer,48,Personal Travel,Eco Plus,1158,3,5,3,2,2,4,5,4,4,3,4,4,4,5,0,0.0,neutral or dissatisfied
7784,53391,Male,Loyal Customer,40,Business travel,Eco Plus,1452,5,1,1,1,5,5,5,5,1,3,2,5,4,5,0,16.0,satisfied
53855,47238,Female,Loyal Customer,34,Personal Travel,Eco Plus,748,2,5,2,2,4,2,2,4,3,5,5,3,5,4,0,0.0,neutral or dissatisfied
25284,118850,Male,Loyal Customer,23,Personal Travel,Eco Plus,621,3,2,3,3,3,3,1,3,4,5,3,2,3,3,31,17.0,neutral or dissatisfied
18437,109986,Female,disloyal Customer,43,Business travel,Eco Plus,1011,4,4,4,4,3,4,3,3,2,1,3,4,3,3,0,0.0,neutral or dissatisfied
46838,38288,Female,Loyal Customer,30,Business travel,Eco Plus,1050,4,2,2,2,4,4,4,4,2,3,5,4,1,4,0,0.0,satisfied
99045,59733,Male,Loyal Customer,44,Personal Travel,Eco Plus,964,2,1,2,1,3,2,3,3,2,2,2,2,2,3,0,0.0,neutral or dissatisfied
29073,69133,Female,Loyal Customer,30,Business travel,Eco Plus,1598,2,2,2,2,2,2,2,2,4,5,3,3,4,2,9,28.0,neutral or dissatisfied
46214,26738,Female,Loyal Customer,21,Personal Travel,Eco Plus,404,2,4,2,1,5,2,3,5,5,3,5,3,4,5,24,16.0,neutral or dissatisfied
61768,34033,Male,Loyal Customer,24,Business travel,Eco Plus,1576,3,3,3,3,3,4,3,3,4,4,2,1,3,3,0,0.0,satisfied
55631,5838,Female,disloyal Customer,37,Business travel,Eco Plus,273,1,1,1,4,4,1,3,4,2,3,3,3,3,4,0,0.0,neutral or dissatisfied
23189,8322,Female,Loyal Customer,53,Personal Travel,Eco Plus,402,3,4,3,4,2,4,4,5,5,3,5,5,5,4,0,6.0,neutral or dissatisfied
10242,45251,Female,Loyal Customer,15,Personal Travel,Eco Plus,1013,4,2,4,3,4,4,4,4,3,1,3,4,3,4,0,0.0,neutral or dissatisfied
70985,54764,Male,Loyal Customer,34,Business travel,Eco Plus,965,3,1,4,1,3,3,3,3,2,1,4,1,3,3,30,13.0,neutral or dissatisfied
44188,38618,Female,Loyal Customer,8,Personal Travel,Eco Plus,231,3,5,3,2,2,3,2,2,5,2,5,5,1,2,0,0.0,neutral or dissatisfied
30144,19394,Female,Loyal Customer,64,Personal Travel,Eco Plus,844,3,4,3,3,3,5,4,4,4,3,4,3,4,5,17,10.0,neutral or dissatisfied
2629,91302,Female,Loyal Customer,41,Business travel,Eco Plus,240,3,1,1,1,3,3,2,3,3,3,3,2,3,1,3,0.0,neutral or dissatisfied
16142,16743,Female,Loyal Customer,49,Personal Travel,Eco Plus,1167,4,3,4,4,2,3,3,1,1,4,1,2,1,2,49,38.0,neutral or dissatisfied
100650,82249,Female,Loyal Customer,60,Personal Travel,Eco Plus,405,2,3,3,1,1,2,3,5,5,3,5,4,5,2,0,0.0,neutral or dissatisfied
68356,16625,Female,disloyal Customer,36,Business travel,Eco Plus,1008,2,2,2,4,1,2,1,1,4,4,4,3,3,1,25,5.0,neutral or dissatisfied
11203,42924,Female,disloyal Customer,37,Business travel,Eco Plus,628,3,3,3,1,5,3,3,5,5,4,5,4,3,5,0,0.0,neutral or dissatisfied
63815,16919,Female,Loyal Customer,36,Business travel,Eco Plus,708,4,5,5,5,4,5,4,4,3,4,3,4,2,4,20,3.0,satisfied
32224,18708,Female,Loyal Customer,68,Business travel,Eco Plus,201,4,1,1,1,1,1,3,4,4,4,4,4,4,5,15,14.0,satisfied
60885,39097,Male,Loyal Customer,36,Personal Travel,Eco Plus,984,5,5,5,2,2,5,2,2,4,5,4,4,4,2,10,0.0,satisfied
93867,44019,Male,Loyal Customer,21,Personal Travel,Eco Plus,397,2,5,2,3,2,4,4,5,3,5,4,4,5,4,168,163.0,neutral or dissatisfied
82935,65276,Female,Loyal Customer,69,Personal Travel,Eco Plus,190,3,5,3,3,3,4,4,5,5,3,4,4,5,5,0,0.0,neutral or dissatisfied
28556,46770,Male,Loyal Customer,40,Personal Travel,Eco Plus,196,3,5,3,1,2,3,2,2,5,5,5,4,4,2,0,0.0,neutral or dissatisfied
39780,121505,Male,Loyal Customer,35,Personal Travel,Eco Plus,257,2,2,2,3,1,2,1,1,1,2,3,1,3,1,0,0.0,neutral or dissatisfied
43060,95796,Female,Loyal Customer,61,Business travel,Eco Plus,181,3,4,4,4,5,4,3,3,3,3,3,3,3,3,11,7.0,neutral or dissatisfied
79936,31739,Female,disloyal Customer,46,Business travel,Eco Plus,853,4,4,4,3,1,4,1,1,4,3,2,5,4,1,2,0.0,neutral or dissatisfied
8902,25940,Female,Loyal Customer,36,Business travel,Eco Plus,594,4,2,2,2,4,4,4,4,5,1,3,3,2,4,31,7.0,satisfied
91849,1400,Male,disloyal Customer,33,Personal Travel,Eco Plus,89,4,3,4,3,1,4,1,1,2,3,3,1,4,1,5,8.0,neutral or dissatisfied
77639,96681,Male,Loyal Customer,66,Personal Travel,Eco Plus,937,1,5,0,3,2,0,2,2,4,3,4,5,3,2,1,0.0,neutral or dissatisfied
41671,108814,Male,Loyal Customer,45,Business travel,Eco Plus,406,1,5,5,5,1,1,1,1,1,3,4,1,3,1,2,1.0,neutral or dissatisfied
101991,80335,Female,Loyal Customer,27,Business travel,Eco Plus,746,1,2,2,2,1,1,1,1,2,1,3,2,4,1,0,0.0,neutral or dissatisfied
1764,122703,Female,Loyal Customer,30,Business travel,Eco Plus,361,1,4,4,4,1,1,1,1,4,2,3,2,3,1,1,0.0,neutral or dissatisfied
24533,13295,Female,Loyal Customer,16,Business travel,Eco Plus,771,2,2,2,2,2,2,4,2,1,4,4,2,4,2,0,0.0,neutral or dissatisfied
55692,99039,Male,Loyal Customer,10,Personal Travel,Eco Plus,1009,2,5,2,2,4,2,5,4,5,4,2,1,2,4,0,0.0,neutral or dissatisfied
83103,118869,Male,Loyal Customer,43,Business travel,Eco Plus,369,2,3,3,3,2,2,2,2,4,2,4,4,4,2,0,1.0,neutral or dissatisfied
29482,27630,Male,Loyal Customer,45,Business travel,Eco Plus,697,2,3,3,3,2,2,2,2,5,1,2,4,4,2,0,0.0,satisfied
51435,123615,Male,Loyal Customer,45,Personal Travel,Eco Plus,1773,1,5,1,1,1,1,1,1,5,4,3,4,4,1,0,0.0,neutral or dissatisfied
97794,71295,Male,Loyal Customer,68,Personal Travel,Eco Plus,733,1,4,1,3,4,1,4,4,2,5,4,1,3,4,0,0.0,neutral or dissatisfied
1988,64411,Male,Loyal Customer,42,Business travel,Eco Plus,758,4,5,5,5,4,4,4,4,3,5,5,5,5,4,5,0.0,satisfied
91668,110201,Male,Loyal Customer,34,Personal Travel,Eco Plus,1048,2,3,2,4,2,2,2,4,5,3,4,2,1,2,165,181.0,neutral or dissatisfied
78553,101072,Male,Loyal Customer,50,Personal Travel,Eco Plus,368,3,2,3,3,4,3,4,4,2,3,4,2,4,4,106,99.0,neutral or dissatisfied
53682,27035,Female,Loyal Customer,16,Business travel,Eco Plus,867,4,1,3,1,4,4,2,4,1,4,3,4,3,4,0,0.0,neutral or dissatisfied
100374,108192,Male,disloyal Customer,31,Business travel,Eco Plus,990,3,2,2,4,5,2,5,5,3,4,3,4,3,5,51,44.0,neutral or dissatisfied
35165,105555,Female,disloyal Customer,26,Business travel,Eco Plus,611,3,2,3,3,5,3,5,5,1,2,3,3,4,5,0,0.0,neutral or dissatisfied
824,110029,Male,Loyal Customer,72,Business travel,Eco Plus,1204,2,4,4,4,2,2,2,2,2,1,3,1,3,2,55,34.0,neutral or dissatisfied
74171,54366,Female,disloyal Customer,23,Business travel,Eco Plus,1235,3,0,3,1,3,3,3,3,4,3,5,3,5,3,1,0.0,neutral or dissatisfied
90320,14559,Male,Loyal Customer,53,Personal Travel,Eco Plus,368,2,4,2,4,1,2,1,1,1,1,4,1,1,1,0,0.0,neutral or dissatisfied
75797,72813,Male,Loyal Customer,71,Business travel,Eco Plus,645,1,1,1,1,1,1,1,1,2,1,4,1,3,1,0,0.0,neutral or dissatisfied
53104,89245,Male,Loyal Customer,44,Personal Travel,Eco Plus,2139,4,5,4,5,5,4,5,5,4,1,5,4,5,5,0,0.0,neutral or dissatisfied
33747,31079,Male,Loyal Customer,52,Business travel,Eco Plus,862,5,3,3,3,5,5,5,5,2,1,4,2,1,5,29,25.0,satisfied
9422,2145,Male,Loyal Customer,52,Personal Travel,Eco Plus,404,2,4,5,3,4,5,4,4,4,4,5,5,4,4,0,0.0,neutral or dissatisfied
89760,118213,Female,Loyal Customer,44,Personal Travel,Eco Plus,1444,2,3,2,3,1,3,2,1,1,2,1,2,1,1,11,3.0,neutral or dissatisfied
10218,76736,Male,Loyal Customer,53,Personal Travel,Eco Plus,481,2,4,2,1,4,2,4,4,1,2,1,5,1,4,0,0.0,neutral or dissatisfied
16888,128564,Female,Loyal Customer,34,Personal Travel,Eco Plus,338,2,4,2,4,1,2,1,1,1,2,4,4,4,1,0,2.0,neutral or dissatisfied
29917,21756,Female,Loyal Customer,49,Personal Travel,Eco Plus,563,2,1,2,3,4,3,4,1,1,2,1,4,1,2,6,0.0,neutral or dissatisfied
92541,29162,Female,Loyal Customer,17,Business travel,Eco Plus,605,5,4,4,4,5,5,5,5,4,2,5,2,3,5,0,2.0,satisfied
70977,85652,Male,Loyal Customer,31,Personal Travel,Eco Plus,153,3,1,3,3,4,3,4,4,4,5,3,3,4,4,27,19.0,neutral or dissatisfied
93773,21584,Male,Loyal Customer,25,Personal Travel,Eco Plus,399,2,5,2,2,5,2,5,5,5,5,4,5,4,5,0,0.0,neutral or dissatisfied
39711,20757,Male,Loyal Customer,47,Personal Travel,Eco Plus,363,2,4,2,5,2,2,2,2,5,4,4,3,4,2,0,1.0,neutral or dissatisfied
7788,65248,Female,Loyal Customer,65,Business travel,Eco Plus,190,3,1,1,1,3,2,3,3,3,3,3,2,3,3,0,0.0,neutral or dissatisfied
25787,127772,Male,Loyal Customer,64,Personal Travel,Eco Plus,255,2,5,2,4,5,2,3,5,4,5,5,5,5,5,0,0.0,neutral or dissatisfied
60226,25123,Female,Loyal Customer,54,Business travel,Eco Plus,946,5,3,3,3,2,4,4,5,5,5,5,1,5,3,2,0.0,satisfied
35775,121100,Male,Loyal Customer,51,Personal Travel,Eco Plus,1558,3,5,3,2,3,4,4,5,5,5,5,4,3,4,67,143.0,neutral or dissatisfied
23570,125438,Female,Loyal Customer,43,Business travel,Eco Plus,735,3,1,1,1,1,1,2,3,3,3,3,4,3,4,0,6.0,neutral or dissatisfied
85825,102756,Female,Loyal Customer,48,Personal Travel,Eco Plus,255,1,5,1,3,3,1,4,2,2,1,2,5,2,3,0,0.0,neutral or dissatisfied
38974,42495,Female,Loyal Customer,63,Business travel,Eco Plus,185,2,3,3,3,2,1,2,2,2,2,2,1,2,3,4,2.0,neutral or dissatisfied
19206,88803,Male,Loyal Customer,40,Business travel,Eco Plus,271,1,1,2,1,1,1,1,1,1,4,4,2,3,1,0,0.0,neutral or dissatisfied
77820,78696,Male,Loyal Customer,52,Personal Travel,Eco Plus,674,0,4,0,2,1,0,1,1,5,4,5,5,4,1,2,0.0,satisfied
73566,24082,Male,Loyal Customer,68,Personal Travel,Eco Plus,866,4,5,4,1,4,4,4,4,3,3,4,3,1,4,0,0.0,neutral or dissatisfied
71474,83169,Male,Loyal Customer,69,Personal Travel,Eco Plus,983,1,5,1,2,3,1,3,3,4,5,5,4,4,3,9,18.0,neutral or dissatisfied
75887,29172,Male,Loyal Customer,16,Business travel,Eco Plus,671,4,2,2,2,4,4,5,4,5,4,5,2,3,4,0,1.0,satisfied
6893,55398,Male,disloyal Customer,30,Business travel,Eco Plus,594,4,4,4,4,2,4,2,2,3,1,3,3,3,2,18,32.0,neutral or dissatisfied
6931,39648,Male,Loyal Customer,14,Personal Travel,Eco Plus,1172,4,4,4,3,1,4,1,1,5,2,3,3,4,1,0,0.0,satisfied
9554,121208,Male,Loyal Customer,46,Personal Travel,Eco Plus,2370,2,5,2,1,2,3,3,3,2,5,4,3,5,3,0,1.0,neutral or dissatisfied
53345,16081,Female,disloyal Customer,29,Business travel,Eco Plus,744,3,3,3,5,4,3,4,4,4,5,3,1,1,4,1,2.0,neutral or dissatisfied
8409,118841,Male,disloyal Customer,23,Business travel,Eco Plus,304,1,0,1,3,3,1,3,3,3,1,5,2,2,3,0,0.0,neutral or dissatisfied
26412,81863,Male,Loyal Customer,34,Personal Travel,Eco Plus,1310,1,4,1,3,2,1,2,2,2,2,3,4,4,2,1,6.0,neutral or dissatisfied
71362,14428,Male,Loyal Customer,18,Business travel,Eco Plus,585,4,1,1,1,4,4,3,4,4,2,3,5,4,4,0,0.0,satisfied
47939,41219,Female,Loyal Customer,39,Business travel,Eco Plus,1091,4,2,2,2,4,4,4,4,3,1,4,1,3,4,0,20.0,satisfied
70308,24313,Female,Loyal Customer,50,Personal Travel,Eco Plus,147,2,4,2,4,2,5,5,2,2,2,2,5,2,5,0,0.0,neutral or dissatisfied
73691,33467,Male,Loyal Customer,14,Personal Travel,Eco Plus,2556,3,3,3,3,2,3,2,2,1,2,4,4,3,2,22,25.0,neutral or dissatisfied
42780,51423,Female,Loyal Customer,31,Personal Travel,Eco Plus,250,4,5,4,3,4,4,3,4,4,5,5,5,5,4,0,0.0,neutral or dissatisfied
66254,53250,Female,Loyal Customer,47,Business travel,Eco Plus,612,4,2,2,2,2,4,4,4,4,4,4,2,4,2,43,36.0,neutral or dissatisfied
71062,24354,Male,Loyal Customer,43,Business travel,Eco Plus,634,4,2,2,2,4,4,4,4,4,5,3,4,2,4,5,43.0,satisfied
32387,89818,Female,Loyal Customer,28,Business travel,Eco Plus,1096,4,5,5,5,4,4,4,4,1,2,4,2,3,4,36,3.0,neutral or dissatisfied
16604,22029,Male,Loyal Customer,28,Business travel,Eco Plus,503,2,4,4,4,2,1,2,2,2,5,4,1,4,2,0,0.0,neutral or dissatisfied
3765,67987,Male,Loyal Customer,63,Business travel,Eco Plus,771,3,4,4,4,3,3,3,3,1,4,3,2,4,3,0,0.0,neutral or dissatisfied
59361,95549,Male,Loyal Customer,50,Personal Travel,Eco Plus,189,2,3,0,5,5,0,5,5,1,5,2,4,3,5,19,0.0,neutral or dissatisfied
60242,51248,Male,Loyal Customer,59,Business travel,Eco Plus,89,5,4,4,4,5,5,5,5,1,5,3,2,5,5,0,0.0,satisfied
18775,13804,Male,Loyal Customer,52,Business travel,Eco Plus,450,4,4,4,4,4,4,4,4,5,2,2,2,1,4,13,8.0,satisfied
101432,51389,Male,Loyal Customer,29,Personal Travel,Eco Plus,363,1,1,1,2,4,1,4,4,3,2,3,4,2,4,0,0.0,neutral or dissatisfied
21032,116668,Female,Loyal Customer,47,Business travel,Eco Plus,371,2,1,1,1,3,4,3,2,2,2,2,3,2,4,34,25.0,neutral or dissatisfied
100766,15070,Female,Loyal Customer,23,Business travel,Eco Plus,488,4,5,5,5,4,5,4,4,5,4,1,5,1,4,0,62.0,satisfied
54517,117309,Female,disloyal Customer,36,Business travel,Eco Plus,325,2,2,2,3,4,2,4,4,4,5,3,3,3,4,0,0.0,neutral or dissatisfied
102489,72734,Male,Loyal Customer,28,Personal Travel,Eco Plus,1119,3,5,3,3,4,3,4,4,4,5,2,3,4,4,0,0.0,neutral or dissatisfied
50462,31438,Female,Loyal Customer,57,Personal Travel,Eco Plus,1546,2,5,2,2,5,4,5,3,3,2,3,4,3,4,0,0.0,neutral or dissatisfied
74890,62669,Male,Loyal Customer,53,Business travel,Eco Plus,1744,2,3,3,3,2,2,2,2,3,3,4,3,4,2,1,12.0,neutral or dissatisfied
97767,129874,Female,Loyal Customer,28,Personal Travel,Eco Plus,337,4,2,4,4,3,4,3,3,1,5,3,4,4,3,0,0.0,neutral or dissatisfied
18463,47225,Male,Loyal Customer,28,Business travel,Eco Plus,748,4,3,3,3,4,4,4,4,4,1,2,2,2,4,120,112.0,satisfied
13184,47549,Female,Loyal Customer,50,Business travel,Eco Plus,588,4,1,1,1,3,1,4,4,4,4,4,3,4,3,0,0.0,satisfied
81327,31751,Male,Loyal Customer,64,Personal Travel,Eco Plus,862,2,5,2,5,4,2,4,4,5,5,5,5,5,4,20,14.0,neutral or dissatisfied
31031,18693,Female,Loyal Customer,59,Business travel,Eco Plus,253,2,3,3,3,1,5,4,2,2,2,2,3,2,3,0,10.0,satisfied
81373,58464,Female,Loyal Customer,63,Personal Travel,Eco Plus,723,3,3,3,3,1,3,4,4,4,3,5,1,4,2,1,1.0,neutral or dissatisfied
54945,117311,Female,Loyal Customer,17,Business travel,Eco Plus,368,3,5,5,5,3,4,4,3,4,1,4,4,3,3,0,0.0,satisfied
78670,59223,Male,Loyal Customer,61,Business travel,Eco Plus,1040,4,5,5,5,4,4,4,4,4,3,2,5,4,4,26,17.0,satisfied
32183,52476,Male,Loyal Customer,46,Personal Travel,Eco Plus,370,2,2,2,4,2,2,2,2,3,1,4,1,4,2,60,47.0,neutral or dissatisfied
918,92570,Female,Loyal Customer,63,Business travel,Eco Plus,1947,1,5,5,5,3,1,3,1,1,1,1,3,1,1,0,0.0,neutral or dissatisfied
75821,51841,Female,Loyal Customer,21,Personal Travel,Eco Plus,425,2,4,2,3,3,2,5,3,3,4,4,1,4,3,0,0.0,neutral or dissatisfied
91898,69298,Male,Loyal Customer,15,Personal Travel,Eco Plus,733,2,2,3,4,2,3,2,2,1,5,4,2,3,2,0,0.0,neutral or dissatisfied
73815,51318,Male,Loyal Customer,46,Business travel,Eco Plus,337,4,5,5,5,4,4,4,4,4,4,4,1,4,4,0,0.0,neutral or dissatisfied
22045,91354,Female,Loyal Customer,35,Personal Travel,Eco Plus,515,2,5,2,4,4,2,4,4,4,5,4,5,5,4,0,0.0,neutral or dissatisfied
59417,15821,Female,Loyal Customer,54,Business travel,Eco Plus,143,3,3,3,3,5,3,5,2,2,3,2,1,2,1,0,0.0,satisfied
61347,84642,Female,Loyal Customer,68,Personal Travel,Eco Plus,669,3,5,3,2,3,4,5,3,3,3,3,3,3,4,0,0.0,neutral or dissatisfied
92568,83720,Female,Loyal Customer,40,Personal Travel,Eco Plus,577,2,5,2,4,1,2,1,1,3,5,4,3,4,1,0,0.0,neutral or dissatisfied
20626,37774,Female,Loyal Customer,27,Business travel,Eco Plus,950,3,5,5,5,3,3,3,3,2,5,3,4,3,3,57,41.0,neutral or dissatisfied
58416,70824,Female,Loyal Customer,21,Personal Travel,Eco Plus,624,1,4,1,2,3,1,3,3,4,2,2,5,5,3,10,0.0,neutral or dissatisfied
2133,51434,Female,Loyal Customer,42,Personal Travel,Eco Plus,373,1,4,1,4,4,5,4,1,1,1,1,5,1,3,6,10.0,neutral or dissatisfied
38445,65302,Female,Loyal Customer,68,Personal Travel,Eco Plus,247,2,4,0,3,4,5,4,2,2,0,2,4,2,5,1,2.0,neutral or dissatisfied
62882,55562,Male,Loyal Customer,10,Business travel,Eco Plus,550,1,4,4,4,1,1,1,1,2,1,3,1,3,1,12,10.0,neutral or dissatisfied
28900,30854,Male,Loyal Customer,39,Business travel,Eco Plus,973,1,4,4,4,1,1,1,1,1,5,3,1,4,1,13,1.0,neutral or dissatisfied
94508,42883,Male,Loyal Customer,30,Business travel,Eco Plus,867,5,2,4,2,5,5,5,5,3,3,2,5,5,5,0,0.0,satisfied
31150,26811,Male,Loyal Customer,58,Personal Travel,Eco Plus,2139,2,5,2,3,4,2,4,4,4,3,5,5,4,4,17,3.0,neutral or dissatisfied
47724,19139,Male,Loyal Customer,37,Personal Travel,Eco Plus,323,4,5,4,2,5,4,5,5,1,4,2,1,5,5,0,0.0,satisfied
46941,39744,Female,disloyal Customer,38,Business travel,Eco Plus,410,4,4,4,3,3,4,3,3,1,3,3,2,4,3,0,15.0,neutral or dissatisfied
79787,33664,Female,Loyal Customer,31,Business travel,Eco Plus,399,0,0,0,4,4,0,4,4,3,2,2,1,4,4,11,4.0,satisfied
44386,23564,Female,Loyal Customer,41,Business travel,Eco Plus,770,1,2,2,2,3,3,4,1,1,1,1,2,1,1,15,15.0,neutral or dissatisfied
11906,24066,Male,disloyal Customer,27,Business travel,Eco Plus,562,0,0,0,1,5,0,3,5,5,3,4,3,1,5,0,0.0,satisfied
76453,82923,Female,Loyal Customer,29,Business travel,Eco Plus,594,4,2,2,2,4,4,4,4,2,5,3,4,4,4,18,0.0,neutral or dissatisfied
94331,68925,Male,Loyal Customer,24,Business travel,Eco Plus,661,5,4,4,4,5,5,3,5,2,2,2,4,5,5,0,0.0,satisfied
42491,109112,Female,Loyal Customer,55,Business travel,Eco Plus,816,3,4,4,4,2,3,3,3,3,3,3,3,3,1,4,0.0,neutral or dissatisfied
99269,23582,Female,Loyal Customer,31,Business travel,Eco Plus,792,4,1,1,1,4,4,4,4,5,1,4,4,5,4,0,23.0,satisfied
80811,31081,Female,Loyal Customer,74,Business travel,Eco Plus,241,4,3,3,3,1,2,4,4,4,4,4,5,4,3,23,20.0,satisfied
4866,65769,Female,Loyal Customer,24,Personal Travel,Eco Plus,936,3,4,2,3,1,2,5,1,2,2,3,4,3,1,0,0.0,neutral or dissatisfied
19788,18695,Female,Loyal Customer,35,Business travel,Eco Plus,127,5,1,4,4,5,5,5,5,2,3,5,3,1,5,0,0.0,satisfied
72805,105862,Male,Loyal Customer,46,Business travel,Eco Plus,525,3,1,1,1,3,3,3,3,2,2,3,2,4,3,0,0.0,neutral or dissatisfied
24551,42082,Male,Loyal Customer,29,Personal Travel,Eco Plus,106,2,4,0,3,5,0,5,5,5,2,4,4,5,5,0,0.0,neutral or dissatisfied
63527,89826,Male,Loyal Customer,20,Personal Travel,Eco Plus,950,4,2,3,3,4,3,4,4,3,3,3,3,3,4,0,0.0,neutral or dissatisfied
51284,129575,Female,Loyal Customer,38,Business travel,Eco Plus,842,5,4,3,4,5,5,5,5,4,1,1,2,3,5,0,0.0,satisfied
25056,22530,Male,Loyal Customer,13,Personal Travel,Eco Plus,145,1,5,1,4,1,1,1,1,5,2,3,2,3,1,0,0.0,neutral or dissatisfied
66450,16918,Female,Loyal Customer,54,Business travel,Eco Plus,346,3,2,2,2,2,4,3,4,4,3,4,1,4,2,0,2.0,neutral or dissatisfied
11696,51927,Female,Loyal Customer,8,Personal Travel,Eco Plus,507,1,4,1,3,4,1,1,4,2,2,4,1,4,4,0,0.0,neutral or dissatisfied
37133,111109,Male,Loyal Customer,17,Personal Travel,Eco Plus,240,4,3,4,3,1,4,1,1,4,4,1,1,1,1,66,93.0,neutral or dissatisfied
16616,22023,Female,Loyal Customer,26,Business travel,Eco Plus,448,1,1,2,1,1,1,1,1,1,3,3,2,4,1,0,20.0,neutral or dissatisfied
2373,26729,Female,Loyal Customer,55,Business travel,Eco Plus,270,5,2,2,2,2,3,3,5,5,5,5,5,5,3,42,43.0,satisfied
81527,106505,Male,Loyal Customer,55,Business travel,Eco Plus,495,3,2,5,2,2,3,2,2,4,1,3,1,3,2,0,0.0,neutral or dissatisfied
97803,43146,Female,Loyal Customer,62,Personal Travel,Eco Plus,192,1,3,1,3,1,2,2,3,2,3,3,2,3,2,209,213.0,neutral or dissatisfied
8614,106781,Female,Loyal Customer,11,Personal Travel,Eco Plus,945,2,4,2,2,2,2,2,2,4,2,3,1,5,2,0,0.0,neutral or dissatisfied
29029,52459,Female,disloyal Customer,34,Business travel,Eco Plus,370,4,4,4,3,5,4,5,5,1,2,5,5,2,5,12,1.0,neutral or dissatisfied
98378,45850,Female,Loyal Customer,60,Business travel,Eco Plus,391,4,1,1,1,2,1,4,4,4,4,4,3,4,1,0,0.0,satisfied
1078,45729,Female,Loyal Customer,50,Business travel,Eco Plus,1068,3,5,5,5,3,4,3,3,3,3,3,4,3,2,0,60.0,neutral or dissatisfied
11391,82941,Male,Loyal Customer,60,Personal Travel,Eco Plus,594,3,4,3,3,5,3,5,5,5,2,5,2,2,5,0,0.0,neutral or dissatisfied
14544,13765,Female,Loyal Customer,33,Business travel,Eco Plus,441,3,5,5,5,3,3,3,3,3,4,4,4,4,3,0,0.0,neutral or dissatisfied
92359,33197,Male,Loyal Customer,39,Business travel,Eco Plus,163,4,1,1,1,4,4,4,4,4,3,2,4,1,4,0,0.0,satisfied
4045,31078,Male,Loyal Customer,29,Business travel,Eco Plus,641,1,3,4,4,1,2,1,1,3,3,4,3,4,1,0,2.0,neutral or dissatisfied
58290,7044,Female,Loyal Customer,51,Personal Travel,Eco Plus,299,2,5,3,4,5,5,5,3,3,3,3,5,3,5,9,9.0,neutral or dissatisfied
20225,1378,Female,disloyal Customer,36,Business travel,Eco Plus,134,3,3,3,4,2,3,2,2,2,2,3,4,4,2,0,13.0,neutral or dissatisfied
3869,88995,Female,Loyal Customer,68,Business travel,Eco Plus,1199,1,4,4,4,3,3,2,1,1,1,1,3,1,1,0,0.0,neutral or dissatisfied
27932,14040,Male,Loyal Customer,31,Personal Travel,Eco Plus,1117,1,5,1,3,4,1,4,4,5,3,5,3,4,4,0,0.0,neutral or dissatisfied
55176,59166,Female,Loyal Customer,36,Business travel,Eco Plus,223,5,4,4,4,5,5,5,5,2,2,2,1,3,5,13,2.0,satisfied
